00:00:24:815,Dennis Dotterweich,19.494001,-13.806001,0.147,24.454744,0.063999996,-0.988,0.14019999, 684.6246,0.0749,-0.9935,0.085599996
00:00:24:815,Dennis Dotterweich,19.494001,-13.816001,0.15,24.484835,0.055099998,-0.98829997,0.14209999, 661.35004,0.046699997,-0.9949,0.0888
00:00:24:816,Dennis Dotterweich,19.493,-13.827001,0.15300001,24.554888,0.0471,-0.98829997,0.1444, 642.1587,0.0211,-0.99549997,0.092199996
00:00:24:816,Dennis Dotterweich,19.493,-13.838,0.15400001,24.632143,0.039,-0.9888,0.1435, 624.68445,-0.0058,-0.9956,0.0933
00:00:24:817,Dennis Dotterweich,19.492,-13.849001,0.156,24.680363,0.0309,-0.9888,0.1453, 606.0688,-0.032899998,-0.99469995,0.096499994
00:00:24:817,Dennis Dotterweich,19.491001,-13.859,0.16000001,24.664137,0.022599999,-0.9885,0.1488, 583.9134,-0.0622,-0.9928,0.1015
00:00:24:818,Dennis Dotterweich,19.490002,-13.868001,0.165,24.610853,0.015,-0.98759997,0.1557, 559.9958,-0.0898,-0.9898,0.1099
00:00:24:818,Dennis Dotterweich,19.490002,-13.878,0.17300001,24.559704,0.011299999,-0.986,0.16579999, 536.21423,-0.1037,-0.98709995,0.121599995
00:00:24:819,Dennis Dotterweich,19.490002,-13.887001,0.17600001,24.458649,0.0112,-0.9851,0.17109999, 509.35562,-0.1052,-0.98579997,0.13059999
00:00:24:819,Dennis Dotterweich,19.490002,-13.897,0.18,24.388391,0.010799999,-0.98429996,0.176, 485.6558,-0.107,-0.98429996,0.1396
00:00:24:820,Dennis Dotterweich,19.490002,-13.907001,0.18300001,24.349092,0.0117,-0.98389995,0.1783, 464.8985,-0.103099994,-0.9838,0.1463
00:00:24:820,Dennis Dotterweich,19.492,-13.916,0.18200001,24.087368,0.018199999,-0.9837,0.1785, 428.41086,-0.077599995,-0.98469996,0.1554
00:00:24:821,Dennis Dotterweich,19.494001,-13.925,0.18,23.853598,0.027999999,-0.9841,0.1748, 395.36237,-0.032899998,-0.98639995,0.1608
00:00:24:821,Dennis Dotterweich,19.496,-13.935,0.179,23.669168,0.0414,-0.98399997,0.1731, 367.36176,0.0367,-0.98499995,0.168
00:00:24:822,Dennis Dotterweich,19.499,-13.945001,0.179,23.548088,0.0581,-0.98319995,0.17289999, 346.70184,0.1313,-0.9756,0.1753
00:00:24:823,Dennis Dotterweich,19.502,-13.955001,0.179,23.39398,0.0727,-0.9823,0.1723, 326.59723,0.21949999,-0.9583,0.18239999
00:00:24:823,Dennis Dotterweich,19.503,-13.965001,0.177,23.307478,0.079399996,-0.9824,0.1688, 311.088,0.26029998,-0.9478,0.1841
00:00:24:824,Dennis Dotterweich,19.505001,-13.975,0.178,23.180372,0.0893,-0.98139995,0.1695, 295.08603,0.32569999,-0.92569995,0.192
00:00:24:824,Dennis Dotterweich,19.507002,-13.985001,0.18200001,23.10188,0.095699996,-0.9801,0.17379999, 282.02017,0.36969998,-0.9062,0.2049
00:00:24:825,Dennis Dotterweich,19.508001,-13.995001,0.18200001,23.007502,0.097399995,-0.97999996,0.1733, 266.3814,0.3843,-0.8983,0.2127
00:00:24:825,Dennis Dotterweich,19.508001,-14.005001,0.18200001,22.92607,0.094,-0.9806,0.1717, 249.42737,0.3642,-0.9047,0.2209
00:00:24:826,Dennis Dotterweich,19.509,-14.016001,0.18200001,22.861824,0.092099994,-0.98109996,0.17, 235.13768,0.35119998,-0.908,0.22809999
00:00:24:826,Dennis Dotterweich,19.508001,-14.025001,0.179,22.552204,0.083299994,-0.9827,0.1648, 202.04575,0.2965,-0.9226,0.2465
00:00:24:827,Dennis Dotterweich,19.508001,-14.034,0.17600001,22.265411,0.0752,-0.98429996,0.1592, 172.80219,0.2321,-0.93549997,0.2662
00:00:24:827,Dennis Dotterweich,19.508001,-14.045001,0.178,22.245787,0.072399996,-0.9845,0.1595, 164.62302,0.20009999,-0.93979996,0.2769
00:00:24:828,Dennis Dotterweich,19.509,-14.055,0.18,22.218708,0.0704,-0.98469996,0.1592, 156.62262,0.1769,-0.94149995,0.2866
00:00:24:828,Dennis Dotterweich,19.508001,-14.065001,0.18,22.100245,0.062099997,-0.98539996,0.1584, 142.28423,0.0726,-0.94879997,0.3071
00:00:24:829,Dennis Dotterweich,19.507002,-14.075001,0.18200001,21.954264,0.0514,-0.9855,0.1612, 128.77408,-0.0792,-0.9367,0.3408
00:00:24:829,Dennis Dotterweich,19.507002,-14.085001,0.185,21.860058,0.0431,-0.98539996,0.1643, 121.1484,-0.2077,-0.9069,0.3664
00:00:24:830,Dennis Dotterweich,19.506,-14.094001,0.187,21.689383,0.0311,-0.9853,0.1677, 114.19301,-0.4066,-0.82519996,0.3918
00:00:24:830,Dennis Dotterweich,19.504002,-14.103001,0.19000001,21.483963,0.0168,-0.98469996,0.1732, 113.40667,-0.62119997,-0.6714,0.4039
00:00:24:831,Dennis Dotterweich,19.503,-14.112,0.194,21.280588,0.006,-0.9834,0.1813, 114.6777,-0.7553,-0.505,0.4175
00:00:24:831,Dennis Dotterweich,19.502,-14.121,0.19800001,21.121815,-0.0047999998,-0.9824,0.1864, 121.4569,-0.8419,-0.3595,0.4023
00:00:24:832,Dennis Dotterweich,19.502,-14.1310005,0.19900002,21.053555,-0.0105,-0.98219997,0.1873, 124.111046,-0.8709,-0.2978,0.3908
00:00:24:832,Dennis Dotterweich,19.501001,-14.141001,0.201,20.97548,-0.0186,-0.9816,0.18969999, 130.58267,-0.90019995,-0.22479999,0.37269998
00:00:24:833,Dennis Dotterweich,19.5,-14.151001,0.20600002,21.007082,-0.0245,-0.9806,0.1942, 135.82036,-0.90419996,-0.2155,0.36859998
00:00:24:833,Dennis Dotterweich,19.5,-14.161,0.21000001,21.024736,-0.027199998,-0.9795,0.19929999, 135.5551,-0.9007,-0.20799999,0.3811
00:00:24:834,Dennis Dotterweich,19.5,-14.1710005,0.21200001,21.00058,-0.0287,-0.979,0.2017, 132.57999,-0.90029997,-0.1873,0.3927
00:00:24:837,Dennis Dotterweich,19.502,-14.238001,0.21400002,20.190557,-0.0063,-0.98069996,0.1952, 73.21531,-0.70059997,0.3971,0.5927
00:00:24:838,Dennis Dotterweich,19.503,-14.249001,0.216,20.184317,-0.0016,-0.9809,0.19409999, 65.46083,-0.62659997,0.4297,0.65
00:00:24:838,Dennis Dotterweich,19.504002,-14.259001,0.21700001,20.206944,0.0101,-0.98109996,0.19299999, 52.414703,-0.3637,0.4791,0.7988
00:00:24:839,Dennis Dotterweich,19.506,-14.268001,0.22100002,20.140251,0.0211,-0.97999996,0.1978, 52.478943,0.0106999995,0.5699,0.8215
00:00:24:839,Dennis Dotterweich,19.507002,-14.278001,0.22200002,20.02358,0.0288,-0.9798,0.1978, 57.900223,0.228,0.6436,0.7305
00:00:24:840,Dennis Dotterweich,19.508001,-14.287001,0.223,19.933228,0.036199998,-0.97959995,0.19739999, 64.38999,0.387,0.6605,0.6432
00:00:24:840,Dennis Dotterweich,19.509,-14.297001,0.224,19.8282,0.0409,-0.97889996,0.1997, 71.65675,0.43919998,0.68619996,0.5796
00:00:24:841,Dennis Dotterweich,19.509,-14.306001,0.22600001,19.77242,0.044099998,-0.97849995,0.2014, 75.29896,0.4689,0.6896,0.5518
00:00:24:841,Dennis Dotterweich,19.51,-14.316001,0.22800002,19.788008,0.0453,-0.97819996,0.2023, 73.76547,0.48659998,0.6674,0.5636
00:00:24:842,Dennis Dotterweich,19.51,-14.326,0.23,19.778969,0.045599997,-0.9781,0.20269999, 72.33259,0.4791,0.66679996,0.5707
00:00:24:842,Dennis Dotterweich,19.51,-14.336,0.231,19.742647,0.0436,-0.97819996,0.20279999, 70.22906,0.421,0.6976,0.5797
00:00:24:843,Dennis Dotterweich,19.51,-14.346001,0.23400001,19.735575,0.0403,-0.978,0.20449999, 66.91207,0.33699998,0.7162,0.611
00:00:24:843,Dennis Dotterweich,19.51,-14.356001,0.238,19.746067,0.039499998,-0.9773,0.2078, 65.47877,0.3112,0.7046,0.6376
00:00:24:844,Dennis Dotterweich,19.51,-14.365001,0.24100001,19.737265,0.0381,-0.97669995,0.2111, 64.90114,0.26749998,0.7058,0.6559
00:00:24:845,Dennis Dotterweich,19.51,-14.376,0.24400002,19.770931,0.0347,-0.97609997,0.21429999, 61.70572,0.17909999,0.68579996,0.7053
00:00:24:845,Dennis Dotterweich,19.51,-14.386001,0.24700001,19.84782,0.0296,-0.9758,0.2162, 56.68157,0.0376,0.6263,0.7786
00:00:24:846,Dennis Dotterweich,19.51,-14.396001,0.24800001,19.893353,0.024699999,-0.97609997,0.2157, 53.75875,-0.1161,0.5707,0.8128
00:00:24:846,Dennis Dotterweich,19.51,-14.407001,0.252,19.93984,0.0245,-0.9756,0.2181, 52.26976,-0.1171,0.51489997,0.8491
00:00:24:847,Dennis Dotterweich,19.51,-14.417001,0.25500003,19.99179,0.019,-0.9751,0.2208, 52.76162,-0.2837,0.4306,0.8567
00:00:24:847,Dennis Dotterweich,19.509,-14.428,0.257,20.077349,0.0127,-0.9752,0.2208, 53.929607,-0.46469998,0.2909,0.8362
00:00:24:848,Dennis Dotterweich,19.509,-14.438001,0.259,20.126947,0.0093,-0.9756,0.2189, 54.517178,-0.55009997,0.2048,0.8095
00:00:24:848,Dennis Dotterweich,19.509,-14.448001,0.26000002,20.128176,0.0067999996,-0.97599995,0.2173, 55.31672,-0.5998,0.1859,0.77809995
00:00:24:849,Dennis Dotterweich,19.51,-14.458001,0.263,20.149183,0.0072,-0.97569996,0.2189, 54.01487,-0.5728,0.166,0.80259997
00:00:24:849,Dennis Dotterweich,19.51,-14.469001,0.26500002,20.182224,0.0056999996,-0.9754,0.22019999, 54.641712,-0.5913,0.12239999,0.797
00:00:24:850,Dennis Dotterweich,19.51,-14.479001,0.268,20.239212,0.0041,-0.97499996,0.2217, 55.42723,-0.6058,0.053,0.7937
00:00:24:850,Dennis Dotterweich,19.51,-14.489,0.272,20.281292,0.0046,-0.9744,0.2243, 54.57816,-0.5718,0.013599999,0.82019997
00:00:24:851,Dennis Dotterweich,19.511002,-14.500001,0.275,20.323423,0.0069999998,-0.9741,0.22569999, 51.974747,-0.49699998,-0.0298,0.8671
00:00:24:851,Dennis Dotterweich,19.511002,-14.51,0.27800003,20.335716,0.0064,-0.9738,0.2272, 52.108746,-0.4944,-0.0356,0.8684
00:00:24:852,Dennis Dotterweich,19.511002,-14.52,0.28,20.282951,0.0030999999,-0.97349995,0.2285, 54.31167,-0.55689996,0.0381,0.8296
00:00:24:852,Dennis Dotterweich,19.511002,-14.529,0.28100002,20.239176,0.0016999999,-0.97349995,0.2285, 54.62989,-0.5749,0.0918,0.8129
00:00:24:853,Dennis Dotterweich,19.512001,-14.5390005,0.284,20.20738,0.0025,-0.9734,0.2289, 53.005394,-0.542,0.1371,0.829
00:00:24:853,Dennis Dotterweich,19.512001,-14.549001,0.286,20.217031,0.0047,-0.9736,0.22809999, 49.871624,-0.4809,0.12879999,0.86719996
00:02:23:51,Erik Engelhardt,41.415,-26.619001,0.0,11.421078,-0.78419995,-0.6199,0.0263, 684.8332,-0.93109995,-0.36409998,0.020299999
00:02:23:51,Erik Engelhardt,41.405003,-26.623001,0.0,12.42079,-0.802,-0.5958,0.042099997, 731.87256,-0.9316,-0.3626,0.023599999
00:02:23:52,Erik Engelhardt,41.391003,-26.628002,0.0,13.643804,-0.8315,-0.5549,0.0218, 794.5545,-0.941,-0.33769998,0.017199999
00:02:23:52,Erik Engelhardt,41.378002,-26.632002,0.0,14.824693,-0.8562,-0.5165,0.0025, 851.2855,-0.9501,-0.31149998,0.0112
00:02:23:53,Erik Engelhardt,41.365,-26.636002,0.0,15.841015,-0.8742,-0.48529997,-0.0112, 893.80927,-0.9572,-0.28919998,0.0067999996
00:02:23:53,Erik Engelhardt,41.353,-26.641,0.0,16.806332,-0.884,-0.4671,-0.0156, 929.35596,-0.9597,-0.28079998,0.0050999997
00:02:23:54,Erik Engelhardt,41.331,-26.650002,0.0,18.393024,-0.8962,-0.4432,-0.0166, 973.31714,-0.9623,-0.2717,0.0041
00:02:23:55,Erik Engelhardt,41.320004,-26.655,0.0,19.259789,-0.8983,-0.43919998,-0.010199999, 997.85693,-0.9607,-0.2775,0.0058
00:02:23:55,Erik Engelhardt,41.31,-26.660002,0.0,19.94157,-0.89879996,-0.43809998,-0.0067999996, 1008.9436,-0.95879996,-0.2837,0.0066
00:02:23:56,Erik Engelhardt,41.299004,-26.667002,0.0,20.770071,-0.89659995,-0.44259998,0.0022, 1028.3643,-0.954,-0.2993,0.0094
00:02:23:56,Erik Engelhardt,41.289,-26.672,0.0,21.334827,-0.8964,-0.443,0.0033999998, 1030.5497,-0.9522,-0.3051,0.009699999
00:02:23:57,Erik Engelhardt,41.279003,-26.679,0.0,22.010004,-0.89379996,-0.4484,0.0064999997, 1038.8962,-0.9478,-0.3186,0.010799999
00:02:23:57,Erik Engelhardt,41.268,-26.685001,0.0,22.626652,-0.8928,-0.4502,0.0078, 1043.795,-0.94509995,-0.3263,0.0112
00:02:23:58,Erik Engelhardt,41.258003,-26.693,0.0,23.179464,-0.88879997,-0.4581,0.0079, 1043.2445,-0.93969995,-0.3416,0.011399999
00:02:23:58,Erik Engelhardt,41.249,-26.699001,0.0,23.677567,-0.8872,-0.46109998,0.0082, 1040.1702,-0.9368,-0.34939998,0.0115
00:02:23:59,Erik Engelhardt,41.238003,-26.705002,0.0,24.157047,-0.8876,-0.4603,0.0088, 1036.7343,-0.936,-0.3515,0.0117999995
00:02:23:59,Erik Engelhardt,41.227,-26.711,0.0,24.615797,-0.889,-0.45769998,0.0088, 1032.4125,-0.9364,-0.3505,0.0117999995
00:02:23:60,Erik Engelhardt,41.217003,-26.715002,0.0,24.955,-0.89339995,-0.4491,0.009099999, 1021.7503,-0.9406,-0.3392,0.0117999995
00:02:23:60,Erik Engelhardt,41.206,-26.719002,0.0,25.287275,-0.8976,-0.44059998,0.0069999998, 1010.83093,-0.9447,-0.3274,0.011
00:02:23:61,Erik Engelhardt,41.194,-26.723001,0.0,25.721094,-0.9018,-0.43199998,0.0061999997, 1006.9423,-0.9486,-0.3162,0.0105
00:02:23:61,Erik Engelhardt,41.183002,-26.726002,0.0,25.933228,-0.90639997,-0.4222,0.0042999997, 989.28644,-0.9535,-0.30089998,0.009699999
00:02:23:62,Erik Engelhardt,41.171,-26.730001,0.0,26.240112,-0.9097,-0.4152,0.0026999998, 977.76434,-0.95659995,-0.2909,0.009099999
00:02:23:62,Erik Engelhardt,41.159,-26.734001,0.0,26.629704,-0.91279995,-0.4082,0.0029, 972.0446,-0.9593,-0.2819,0.009099999
00:02:23:63,Erik Engelhardt,41.146004,-26.738,0.0,27.11266,-0.9167,-0.3994,0.0052, 973.0479,-0.9625,-0.27089998,0.0098
00:02:23:64,Erik Engelhardt,41.122,-26.744001,0.0,27.63978,-0.9244,-0.3811,0.0112, 947.71704,-0.9698,-0.2434,0.0123
00:02:23:64,Erik Engelhardt,41.109,-26.748001,0.0,27.934042,-0.92689997,-0.375,0.0128999995, 936.9261,-0.9719,-0.2348,0.012999999
00:02:23:65,Erik Engelhardt,41.099003,-26.748001,0.0,27.817282,-0.93259996,-0.3604,0.018, 902.7512,-0.9783,-0.2065,0.015299999
00:02:23:65,Erik Engelhardt,41.089,-26.752,0.0,27.89721,-0.9335,-0.3579,0.0177, 878.734,-0.97919995,-0.20199999,0.0154
00:02:23:66,Erik Engelhardt,41.078003,-26.754002,0.0,27.905064,-0.936,-0.3511,0.023, 852.265,-0.9817,-0.1893,0.018199999
00:02:23:66,Erik Engelhardt,41.066,-26.758001,0.0,28.0197,-0.9364,-0.3497,0.0273, 831.80396,-0.98179996,-0.1885,0.0207
00:02:23:67,Erik Engelhardt,41.055,-26.764002,0.0,28.180109,-0.93469995,-0.3538,0.0312, 813.26294,-0.9795,-0.1998,0.0232
00:02:23:67,Erik Engelhardt,41.044003,-26.77,0.0,28.314735,-0.93189996,-0.36089998,0.0348, 792.8607,-0.97569996,-0.2175,0.0257
00:02:23:68,Erik Engelhardt,41.033,-26.777,0.0,28.388056,-0.9285,-0.3694,0.036599997, 768.79333,-0.9709,-0.2375,0.0275
00:02:23:68,Erik Engelhardt,41.022003,-26.782001,0.0,28.48006,-0.92679995,-0.3733,0.038399998, 747.9292,-0.9683,-0.248,0.029099999
00:02:23:69,Erik Engelhardt,41.011,-26.788002,0.0,28.603737,-0.92579997,-0.3753,0.0433, 730.37103,-0.9662,-0.2554,0.0326
00:02:23:69,Erik Engelhardt,40.999,-26.793001,0.0,28.80464,-0.9255,-0.376,0.044499997, 718.6627,-0.9651,-0.2595,0.0338
00:02:23:70,Erik Engelhardt,40.989002,-26.799002,0.0,28.712944,-0.923,-0.38189998,0.0457, 686.9081,-0.9612,-0.27339998,0.0358
00:02:23:70,Erik Engelhardt,40.978,-26.805002,0.0,28.600368,-0.9228,-0.3827,0.0433, 655.84357,-0.96129996,-0.2731,0.035299998
00:02:23:71,Erik Engelhardt,40.969,-26.810001,0.0,28.336409,-0.9223,-0.38419998,0.04, 615.5418,-0.9614,-0.2726,0.0345
00:02:23:72,Erik Engelhardt,40.959003,-26.815,0.0,28.088816,-0.92179996,-0.38549998,0.0392, 577.66907,-0.96129996,-0.2728,0.0354
00:02:23:72,Erik Engelhardt,40.949,-26.819002,0.0,27.8813,-0.9217,-0.3856,0.0401, 543.9939,-0.96199995,-0.2703,0.0374
00:02:23:73,Erik Engelhardt,40.938004,-26.824001,0.0,27.749317,-0.92149997,-0.3863,0.0391, 516.15607,-0.96209997,-0.2696,0.0379
00:02:23:73,Erik Engelhardt,40.926003,-26.830002,0.0,27.884802,-0.92149997,-0.3865,0.036199998, 507.17242,-0.9619,-0.27089998,0.036
00:02:23:74,Erik Engelhardt,40.914,-26.834002,0.0,27.771566,-0.9231,-0.3829,0.031999998, 482.5501,-0.9666,-0.2537,0.033299997
00:02:23:74,Erik Engelhardt,40.903004,-26.838001,0.0,27.689629,-0.9256,-0.37739998,0.0277, 461.4466,-0.973,-0.2287,0.0301
00:02:23:75,Erik Engelhardt,40.891003,-26.842001,0.0,27.563585,-0.9274,-0.373,0.0276, 438.12357,-0.9777,-0.20729999,0.0308
00:02:23:75,Erik Engelhardt,40.88,-26.847002,0.0,27.429749,-0.9285,-0.3701,0.0278, 414.62482,-0.98099995,-0.1909,0.031999998
00:02:23:76,Erik Engelhardt,40.868004,-26.851002,0.0,27.309044,-0.93009996,-0.3662,0.025799999, 393.11697,-0.98539996,-0.1672,0.0308
00:02:23:76,Erik Engelhardt,40.857002,-26.855001,0.0,27.150494,-0.9323,-0.36069998,0.0223, 370.52017,-0.99079996,-0.1319,0.0279
00:02:23:77,Erik Engelhardt,40.846,-26.859001,0.0,26.813053,-0.9346,-0.355,0.0197, 337.3252,-0.99619997,-0.0822,0.025999999
00:02:23:77,Erik Engelhardt,40.836002,-26.863,0.0,26.530455,-0.9361,-0.35099998,0.018, 308.6922,-0.9989,-0.038799997,0.024899999
00:02:23:78,Erik Engelhardt,40.825,-26.867,0.0,26.333038,-0.9374,-0.34759998,0.0175, 286.74335,-0.9996,-9.999999E-4,0.024999999
00:02:23:78,Erik Engelhardt,40.813004,-26.871002,0.0,26.29609,-0.93799996,-0.346,0.0187, 275.22003,-0.9995,0.0128,0.0273
00:02:23:79,Erik Engelhardt,40.801003,-26.876001,0.0,26.28715,-0.9384,-0.3448,0.018299999, 265.65015,-0.9993,0.023799999,0.027099999
00:02:23:79,Erik Engelhardt,40.789,-26.881,0.0,26.326159,-0.9389,-0.3435,0.0189, 259.61243,-0.99909997,0.029299999,0.0284
00:02:23:80,Erik Engelhardt,40.776,-26.885002,0.0,26.346315,-0.94009995,-0.3403,0.018199999, 253.79605,-0.9982,0.0513,0.0274
00:02:23:80,Erik Engelhardt,40.764004,-26.890001,0.0,26.436226,-0.9404,-0.33929998,0.0176, 251.31664,-0.99829996,0.0504,0.026899999
00:02:23:81,Erik Engelhardt,40.752003,-26.895,0.0,26.35524,-0.9402,-0.3398,0.019299999, 237.03152,-0.9978,0.057099998,0.031
00:02:23:81,Erik Engelhardt,40.74,-26.901001,0.0,26.342089,-0.9385,-0.34469998,0.0191, 224.76501,-0.99909997,0.0256,0.0324
00:02:23:82,Erik Engelhardt,40.730003,-26.906002,0.0,26.155191,-0.93719995,-0.3479,0.0206, 202.87978,-0.9989,0.024699999,0.037699997
00:02:23:82,Erik Engelhardt,40.718002,-26.912,0.0,26.083193,-0.936,-0.35119998,0.020299999, 189.1099,-0.99909997,0.0089,0.0393
00:02:23:83,Erik Engelhardt,40.707,-26.916,0.0,25.913033,-0.9361,-0.35099998,0.020299999, 171.73541,-0.99829996,0.0401,0.041899998
00:02:23:83,Erik Engelhardt,40.696003,-26.922,0.0,25.875076,-0.9352,-0.3533,0.0198, 161.85188,-0.99869996,0.0266,0.042799998
00:02:23:84,Erik Engelhardt,40.684002,-26.927002,0.0,25.828598,-0.9341,-0.3563,0.020499999, 151.50465,-0.9988,0.0037,0.0473
00:02:23:84,Erik Engelhardt,40.673,-26.933,0.0,25.810768,-0.93219995,-0.3611,0.0213, 142.54854,-0.9974,-0.0477,0.0524
00:02:23:85,Erik Engelhardt,40.661003,-26.939001,0.0,25.796707,-0.9302,-0.3664,0.0195, 134.00743,-0.993,-0.1065,0.0504
00:02:23:85,Erik Engelhardt,40.65,-26.946001,0.0,25.69327,-0.92749995,-0.3732,0.0162, 119.55797,-0.9835,-0.1751,0.0451
00:02:23:86,Erik Engelhardt,40.639004,-26.951002,0.0,25.628277,-0.9267,-0.3752,0.0168, 110.46088,-0.9794,-0.1955,0.0499
00:02:23:86,Erik Engelhardt,40.628002,-26.957,0.0,25.46832,-0.9245,-0.3805,0.018299999, 94.70321,-0.9615,-0.2671,0.0632
00:02:23:87,Erik Engelhardt,40.617,-26.963001,0.0,25.444014,-0.922,-0.3866,0.0164, 88.93605,-0.9274,-0.3692,0.059
00:02:23:87,Erik Engelhardt,40.606003,-26.969002,0.0,25.429323,-0.92069995,-0.38979998,0.0169, 85.11609,-0.9009,-0.4292,0.063999996
00:02:23:88,Erik Engelhardt,40.595,-26.974,0.0,25.273972,-0.9183,-0.39519998,0.018299999, 73.07548,-0.83419997,-0.5456,0.0793
00:02:23:88,Erik Engelhardt,40.584003,-26.980001,0.0,25.205132,-0.9167,-0.399,0.0168, 67.10876,-0.77599996,-0.626,0.075399995
00:02:23:89,Erik Engelhardt,40.574,-26.985,0.0,25.067451,-0.91639996,-0.3999,0.0150999995, 55.837708,-0.7359,-0.67289996,0.074499995
00:02:23:89,Erik Engelhardt,40.563004,-26.989002,0.0,24.833414,-0.91709995,-0.3983,0.014099999, 37.609554,-0.6978,-0.7104,0.0909
00:02:23:90,Erik Engelhardt,40.552002,-26.994001,0.0,24.828188,-0.91709995,-0.3983,0.0144, 36.01991,-0.69479996,-0.7127,0.0962
00:02:23:90,Erik Engelhardt,40.54,-26.999,0.0,24.82596,-0.91679996,-0.399,0.0142, 35.079697,-0.6716,-0.7346,0.095699996
00:02:23:91,Erik Engelhardt,40.529003,-27.004002,0.0,24.801512,-0.9165,-0.3997,0.0128, 32.436977,-0.6378,-0.7655,0.084
